PID,Bucket
277292,Low
116259,Med
284492,Med
200144,Med
260163,Low
449227,Low
190162,Low
176867,Low
50004,Low
155474,Med
81593,Low
113068,Low
98830,Low
246734,Low
393536,Low
271953,Med
121665,Low
139838,Low
146717,Med
90995,Low
32685,Med
186934,Low
36430,Low
120093,Low
391928,Low
102899,Low
376027,Low
76845,Low
273614,Med
103645,Low
371265,Low
75161,Low
114756,Low
226998,Low
36528,Low
75797,Low
163458,Low
45369,Low
56408,Low
396779,Low
111802,Med
313732,Low
36584,Low
174805,Low
406672,Low
124042,Med
41720,Low
316326,Med
120238,Med
444698,Low
86340,Low
50722,Low
17072,Low
372904,Low
217890,Med
127495,Low
339575,Med
256620,Low
235234,Low
153666,Low
62002,Low
25397,Low
168635,Low
164666,Med
84790,Low
404737,Low
211586,Low
59237,Low
81993,Low
64781,Low
346996,Low
154282,Low
289645,Low
119779,Low
205273,Low
330727,Low
54917,Low
94970,Low
88954,Low
69024,Low
219112,Low
149870,Med
358103,Med
271612,Low
95270,Low
359346,Low
185106,Med
45737,Low
425914,Med
348685,Low
199128,Low
90770,Med
159746,Low
316167,Low
337423,Low
353607,Low
52885,Low
130765,Low
238150,Low
453919,Med
117838,Low
447839,Low
367082,Low
37565,Low
331071,Med
370053,Med
450103,Med
45330,Low
212364,Low
37131,Low
62653,Low
41654,Low
62937,Med
50176,Low
82609,Low
32755,Low
43805,Low
358458,Low
155345,Low
432769,Med
55428,Low
208417,Low
389242,Low
387536,Med
34006,Low
129163,Low
207405,Low
446854,Low
51492,Med
313840,Low
297959,Med
430942,Low
161681,Low
261460,Low
398709,Low
215444,Low
370997,Med
266117,Med
67120,Low
412111,Low
76441,Low
64937,Low
326228,Low
391424,Low
97065,Low
68613,Low
209747,Low
48267,Med
39726,Low
338412,Low
156057,Med
94446,Med
183135,Low
35957,Med
68867,Low
291717,Low
64383,Low
38226,Low
181617,Low
313276,Low
105496,Low
164120,Low
208793,Med
285146,Low
175214,Low
77491,Low
161860,Low
50524,Low
191406,Low
84752,Low
47329,Low
39371,Low
298877,Low
362456,Med
283021,Med
124224,Low
186038,Low
76919,Med
235329,Low
413892,Low
429584,Low
37901,Low
92998,Low
281974,Med
66276,Low
385751,Low
106708,Low
113800,Low
69511,Low
88363,Low
258912,Low
308140,Low
309415,Med
284898,Med
333662,Med
220737,Med
61520,Low
82390,Low
428578,Med
381189,Med
417518,Low
67053,Low
91149,Low
187044,Med
381110,Med
70101,Low
60111,Low
242203,Low
289628,Low
313235,Low
140406,Med
221837,Low
58404,Low
446003,Med
22867,Low
108116,Low
74086,Med
53929,Low
227023,Low
329273,Low
124160,Low
259291,Low
133562,Med
52350,Low
56656,Low
192348,Med
406897,Med
27796,Med
306450,Low
46521,Low
63095,Low
444737,Med
228598,Low
69678,Low
271954,Low
434511,Low
233098,Med
162481,Low
438036,Low
108311,Low
144545,Low
31176,Low
303596,Low
109226,Med
330164,Low
148582,Low
152111,Low
295396,Low
68343,Low
325287,Low
229802,Med
234141,Low
121355,Low
202478,Med
87400,Low
173054,Med
89578,Low
322544,Med
280174,Low
385584,Med
173061,Low
142911,Low
88483,Med
93431,Low
189038,Low
220807,Low
32938,Low
51014,Low
101739,Low
50502,Low
374968,Low
256478,Med
37660,Low
250086,Med
27169,Med
98397,Low
351001,Med
373866,Med
177779,Low
179678,Low
42470,Low
369972,Low
205159,Low
48617,Low
98179,Low
97185,Low
77767,Low
68170,Low
71986,Med
219301,Low
62835,Low
220381,Low
139541,Low
37957,Low
112824,Med
435103,Low
46696,Low
51916,Med
59993,Med
177915,Low
308904,Med
83707,Low
183178,Med
91048,Low
75928,Low
82729,Low
56902,Low
24178,Low
68552,Low
386242,Low
370740,Low
95050,Med
19936,Low
121778,Low
187423,Low
171168,Low
62216,Low
315594,Low
180130,Low
152258,Low
50844,Low
245539,Low
39614,Low
28586,Low
57271,Low
131196,Low
255398,Med
441495,Low
405670,Low
144071,Med
186041,Med
445549,Low
129375,Med
129417,Med
403552,Low
305388,Med
435729,Med
53508,Low
126640,Low
181881,Low
413357,Low
273556,Low
159810,Low
233165,Med
354099,Med
433190,Low
31201,Low
202957,Low
86467,Low
269675,Low
157711,Low
337475,Low
101604,Low
196666,Low
160462,Low
285922,Low
351805,Low
182780,Low
55227,Low
110147,Low
427801,Low
341827,Low
281357,Low
73411,Low
204104,Low
445228,Low
329577,Low
326546,Low
61035,Low
295806,Med
152599,Low
213596,Low
64795,Low
418033,Med
352425,Med
213251,Low
47031,Low
86350,Low
334296,Low
338767,Low
70789,Low
46885,Low
268401,Low
90013,Med
129573,Low
313876,Low
129572,Low
42437,Low
291487,Med
372591,Low
30218,Low
241160,Med
390124,Low
287194,Low
415482,Med
183984,Low
263766,Med
405604,Low
66984,Med
49813,Low
229598,Med
51885,Low
203197,Low
391724,Low
183753,Low
118877,Low
224486,Low
397289,Low
177782,Low
335037,Low
434856,Low
169702,Low
131663,Low
441022,Low
211281,Low
107270,Low
119559,Low
310658,Low
152426,Low
422132,Low
334733,Med
102398,Low
172185,Low
209020,Med
216410,Low
324238,Low
126946,Med
439157,Low
92128,Low
241051,Med
393470,Low
391711,Med
238036,Low
268412,Low
200051,Med
434642,Low
251937,Low
326892,Low
219625,Low
124184,Low
173174,Low
215440,Med
115457,Med
385395,Low
86343,Med
98307,Low
115620,Low
162420,Low
214288,Low
233503,Low
65382,Low
420995,Med
333576,Low
412807,Med
98778,Low
116393,Low
214655,Low
211750,Low
429653,Low
33943,Low
164746,Low
378378,Low
128652,Low
39715,Low
103605,Low
186978,Med
129084,Med
141510,Low
77555,Low
72832,Low
92464,Low
179235,Med
177512,Low
325498,Med
348756,Med
127257,Low
315842,Low
153987,Low
228884,Med
165668,Med
381548,Low
296621,Med
190531,Low
72378,Low
21517,Low
247771,Low
51838,Med
74973,Low
77055,Low
452946,Low
215866,Low
143917,Low
375107,Low
380118,Low
403113,Low
162293,Med
85563,Low
206312,Low
322084,Med
186678,Low
409415,Low
427713,Low
416425,Low
122301,Low
60087,Med
78956,Low
121371,Low
69528,Low
166822,Low
103451,Low
411990,Low
96096,Low
158499,Low
193011,Low
193324,Low
93548,Low
277516,Med
54844,Low
383973,Low
148984,Med
203682,Low
135900,Low
344791,Low
365090,Med
58471,Low
44972,Low
437636,Low
241301,Low
103852,Low
383776,Low
417827,Low
22359,Low
419018,Low
35630,Low
108288,Low
184102,Low
418479,Low
36104,Med
283762,Low
349501,Low
61904,Low
83833,Low
246610,Low
271137,Med
50326,Med
233859,Low
211378,Low
236733,Low
33189,Low
49091,Low
349436,Med
52274,Low
97343,Low
308214,Med
267904,Low
309056,Low
165964,Low
88466,Low
82836,Low
298874,Low
96694,Low
369742,Med
62904,Med
68167,Low
361087,Low
247026,Low
311385,Low
249330,Low
54478,Low
356926,Low
214025,Low
207481,Low
97662,Low
251962,Low
349560,Low
323781,Low
225655,Med
253546,Med
376675,Low
345412,Low
44770,Low
59618,Low
47077,Low
48704,Low
106025,Low
19777,Low
344334,Low
51381,Low
55185,Low
208932,Low
153363,Low
214229,Low
51473,Low
59647,Med
74824,Low
411273,Low
203577,Med
382127,Med
221648,Low
36820,Low
35470,Med
228668,Med
336860,Low
126760,Low
119654,Low
181245,Med
142460,Low
389413,Low
37763,Low
312698,Low
139851,Low
57191,Med
317110,Low
386602,Low
43449,Low
323222,Med
320121,Low
71274,Low
297972,Low
423561,Low
105483,Low
60507,Low
75489,Med
63328,Low
345326,Low
399352,Low
330953,Med
68246,Med
416225,Low
132844,Low
169049,Low
449575,Med
411905,Low
387057,Low
108602,Med
173206,Med
149668,Low
295627,Low
325179,Low
25065,Low
445165,Low
66779,Low
142289,Low
329653,Med
220506,Low
325157,Low
342842,Low
219976,Low
125188,Low
419689,Low
407792,Low
38711,Low
449812,Low
64193,Low
194943,Low
410179,Low
156186,Low
148844,Med
235165,Med
37875,Low
87307,Med
206206,Med
196877,Low
345895,Low
88423,Low
28394,Low
381902,Low
306437,Low
141122,Low
429795,Low
247424,Low
392527,Low
63494,Low
66572,Low
16660,Low
77715,Low
267559,Low
388139,Low
72738,Low
55102,Low
166107,Low
84890,Low
72499,Low
104771,Low
78597,Low
67637,Med
77591,Low
334195,Low
361967,Low
101448,Med
248223,Low
125517,Low
115118,Low
393052,Med
258903,Low
32819,Low
346788,Low
411837,Low
438947,Med
34354,Med
121944,Med
211337,Low
356049,Low
124074,Low
72101,Low
178073,Low
68913,Med
86712,Low
202583,Low
359421,Med
106831,Low
130208,Med
100851,Low
427453,Med
107663,Low
243789,Med
44242,Low
67527,Low
164530,Med
256483,Low
113309,Low
337045,Low
88090,Low
375808,Med
268319,Med
63480,Low
15357,Low
304681,Med
198300,Low
177592,Low
194186,Med
340647,Low
24027,Low
36127,Low
54231,Low
312472,Low
250584,Low
180858,Low
246325,Low
420889,Med
317688,Low
187724,Med
54433,Low
267184,Low
224302,Low
208247,Low
56757,Low
193136,Low
204415,Low
193633,Med
210046,Low
194498,Low
306453,Low
75604,Low
110191,Low
358723,Low
96325,Low
383367,Low
398823,Low
210412,Low
286191,Low
122647,Low
445432,Low
206525,Low
224511,Low
42640,Med
203287,Low
296156,Med
446096,Low
226117,Low
67954,Low
156502,Low
177591,Med
71644,Low
127365,Low
194461,Low
183700,Low
377823,Low
141601,Low
360433,Low
287139,Low
38421,Low
119228,Med
204469,Low
66728,Low
281600,Low
88953,Low
445660,Low
379646,Low
284144,Low
317253,Low
34858,Low
62674,Low
201317,Low
333657,Low
98198,Low
56044,Low
102747,Low
151581,Low
176632,Low
336871,Med
48648,Med
275366,Med
186706,Low
194882,Low
320133,Med
115031,Low
162344,Low
101396,Med
426780,Med
246342,Low
431316,Low
43288,Low
183286,Med
17603,Med
335944,Low
82984,Low
115164,Med
48340,Low
124722,Low
53758,Low
153531,Low
55800,Low
324616,Low
40947,Low
443097,Low
315577,Low
206802,Low
101990,Med
385612,Low
75798,Low
431737,Low
250591,Low
345130,Med
66393,Low
235053,Low
315030,Low
183797,Med
190077,Low
376274,Low
366350,Low
173173,Med
305994,Med
82723,Med
94669,Low
46862,Med
66603,Low
105889,Low
192755,Low
323428,Low
272404,Med
89512,Low
142324,Low
333219,Low
400066,Low
144229,Med
428107,Low
114947,Low
33042,Low
280976,Med
323055,Low
32853,Low
143191,Low
136291,Low
54293,Med
29711,Low
181227,Low
209383,Low
221193,Med
205279,Low
64932,Low
74562,Low
244025,Low
88964,Low
242469,Low
361073,Low
380352,Low
127852,Low
384196,Low
52940,Med
68493,Med
86660,Low
109738,Low
294267,Low
168515,Low
18467,Low
29551,Low
61490,Low
153757,Med
30766,Med
276725,Low
258994,Low
323936,Low
355867,Med
151466,Low
257170,Low
58268,Low
176585,Low
207515,Med
87540,Low
316884,Low
318554,Med
51896,Low
253035,Low
57767,Low
61270,Low
339567,Low
216656,Low
34725,Low
101840,Med
132652,Med
87212,Low
103388,Low
26334,Low
392370,Low
62543,Low
292828,Low
308532,Low
400697,Low
87743,Low
284068,Med
371739,Low
410307,Low
352449,Med
220528,Low
185160,Low
360844,Low
406702,Med
446364,Low
44644,Low
223546,Low
173022,Med
236497,Med
46855,Low
301098,Med
114868,Low
280843,Low
78025,Med
251784,Low
434048,Low
316411,Low
384126,Low
217709,Low
202225,Low
408110,Low
247645,Low
67738,Low
251406,Low
264622,Med
54324,Low
45787,Med
308658,Med
286728,Med
206672,Med
258322,Low
37612,Low
224283,Low
381639,Low
358142,Low
54651,Low
222590,Low
409206,Low
43350,Low
155582,Med
318855,Low
53240,Low
241567,Low
290977,Med
190511,Low
369817,Low
102749,Low
90423,Low
156482,Low
278311,Low
244286,Low
79092,Med
113920,Low
38555,Low
139418,Low
72547,Low
288014,Med
15353,Low
285920,Med
443199,Med
95008,Low
405793,Low
44183,Low
265425,Low
407089,Med
423294,Med
438053,Low
417653,Low
311935,Low
140708,Low
365207,Med
185359,Med
137626,Low
389269,Low
413985,Med
63380,Low
63578,Low
32656,Low
35201,Med
349407,Low
98215,Low
81652,Med
410655,Low
101931,Low
113926,Med
387675,Med
411525,Low
361586,Med
235239,Low
367515,Med
302620,Low
373804,Low
148361,Med
306445,Med
276597,Med
69378,Med
369654,Med
289871,Low
229208,Med
54482,Low
27863,Med
231613,Low
115274,Low
401842,Low
105997,Low
267411,Low
98781,Med
388894,Low
38014,Low
152201,Low
49828,Low
257254,Med
137658,Low
332196,Low
428610,Low
221666,Low
234219,Low
184483,Med
92025,Low
407005,Med
54772,Med
266259,Low
437996,Med
402672,Med
144715,Med
34407,Med
235526,Low
316255,Low
42771,Low
117844,Med
165259,Low
119216,Low
145214,Med
440708,Low
111039,Med
183141,Low
33805,Low
398149,Low
164480,Low
333659,Low
449177,Low
96762,Low
351299,Med
415780,Low
407394,Low
299743,Low
111720,Med
289878,Med
52872,Low
70699,Low
33124,Low
407866,Low
173753,Low
200553,Med
226304,Med
60679,Low
114584,Low
190173,Low
91736,Low
30022,Low
314713,Low
63519,Med
136220,Low
215465,Low
33946,Med
330154,Med
153553,Low
70416,Low
214239,Low
57034,Low
39804,Med
340683,Low
324514,Med
31042,Low
67337,Low
303588,Low
349170,Med
204744,Low
175449,Low
119986,Low
69262,Low
217001,Low
101259,Low
447657,Low
100544,Low
128941,Low
419613,Low
61294,Low
251676,Med
263646,Low
96353,Low
340786,Low
53390,Low
310045,Med
226292,Low
393032,Med
114209,Low
445662,Low
245022,Med
138614,Low
175568,Low
159428,Low
313466,Med
47832,Low
39134,Low
372668,Med
112904,Low
94830,Low
50458,Low
84365,Med
89377,Low
129571,Low
235665,Low
121519,Low
272748,Low
337468,Med
66366,Low
281612,Med
44345,Low
215037,Med
40570,Low
60399,Low
237235,Low
377605,Low
35510,Low
92196,Low
58463,Low
181274,Low
251702,Med
132634,Low
120132,Med
247673,Low
13744,Med
328146,Low
69521,Low
233910,Low
110860,Low
324849,Low
408148,Med
119611,Med
140121,Low
362410,Med
331637,Low
51520,Low
209394,Med
400945,Med
70107,Low
38462,Low
209402,Low
354284,Low
306316,Low
27791,Low
103356,Low
433546,Low
45157,Low
20918,Low
206719,Low
77842,Low
244974,Low
321843,Med
65285,Low
319320,Low
172162,Low
270727,Low
143604,Low
345205,Low
72820,Low
206377,Med
229875,Low
54029,Low
447467,Low
228861,Low
21238,Low
291878,Med
210674,Low
69324,Med
55373,Low
275272,Med
242775,Low
60516,Low
103899,Low
104832,Low
146333,Low
42902,Low
401497,Med
182495,Low
195802,Med
72084,Low
199022,Med
88888,Low
38343,Low
229396,Low
318648,Low
399350,Low
78051,Low
47707,Low
332214,Low
44185,Low
371457,Low
45049,Low
151275,Low
105473,Low
405683,Med
221450,Low
367803,Med
303424,Low
52656,Med
388508,Low
171071,Low
74632,Low
337866,Med
29519,Low
252767,Low
137274,Low
137181,Low
77064,Low
44871,Low
41949,Low
213797,Med
60523,Low
59748,Low
182130,Low
332683,Low
356110,Med
218345,Med
173712,Low
116303,Low
417701,Low
124910,Low
202202,Low
307033,Low
304485,Med
188338,Low
192098,Low
112267,Low
63976,Low
83737,Low
256732,Low
251060,Low
184104,Low
71590,Low
233850,Low
281609,Med
442402,Low
160648,Low
238383,Med
214444,Med
291040,Low
209035,Low
180076,Low
257151,Low
107902,Med
44388,Low
49208,Low
227003,Med
170875,Low
189754,Low
29701,Low
38061,Low
129279,Low
441132,Med
208929,Low
48010,Low
106757,Low
297976,Low
187602,Low
448242,Med
115011,Low
120486,Low
122573,Low
97965,Med
144424,Low
282518,Med
301046,Low
60439,Low
27070,Low
33016,Low
224361,Med
133808,Low
108424,Low
162350,Med
64720,Low
50427,Low
50697,Low
118280,Low
166265,Low
363215,Low
78377,Low
346346,Low
54560,Low
424645,Low
445851,Med
30976,Low
25291,Low
255962,Med
74988,Low
269588,Low
146738,Low
30240,Med
191403,Low
253280,Low
140977,Low
35865,Low
122090,Med
24014,Low
83671,Low
53468,Low
131948,Low
194575,Med
397354,Low
118791,Low
179179,Low
413722,Low
65922,Low
428440,Med
448026,Low
75544,Low
34417,Low
62548,Low
165586,Med
238038,Low
198128,Med
299640,Med
78984,Low
323938,Med
195170,Low
180405,Low
229702,Med
155444,Low
140056,Low
244873,Low
88875,Low
63457,Low
282742,Low
129663,Low
172622,Low
368490,Low
424465,Low
98281,Low
216526,Low
144594,Low
222100,Low
161496,Low
267138,Low
322135,Low
416212,Low
161821,Low
194631,Med
26375,Low
230230,Low
37120,Low
180410,Low
91405,Low
124930,Low
75681,Low
216775,Low
112631,Low
302399,Low
435484,Med
96845,Med
366809,Low
51868,Low
306162,Med
187127,Low
74464,Low
35932,Low
326942,Low
376705,Med
375753,Low
383805,Med
320517,Med
71789,Low
388141,Low
367435,Med
206252,Low
40859,Low
74678,Low
21054,Low
107923,Low
47368,Low
40715,Low
295860,Med
61226,Low
416349,Med
385141,Med
212485,Low
422953,Low
392789,Low
47348,Low
161002,Low
366920,Low
236731,Low
189000,Med
305595,Med
438057,Low
400777,Low
408183,Low
92234,Low
98775,Low
231630,Low
234649,Med
424326,Low
294261,Low
27060,Low
38964,Low
354918,Med
60983,Low
113610,Low
293082,Low
370358,Low
177486,Low
243822,Med
345010,Low
130078,Low
393465,Low
50770,Low
41239,Low
412228,Low
299503,Low
44129,Low
127159,Med
27107,Low
423518,Low
224415,Low
346296,Low
290408,Low
247918,Low
121411,Med
46035,Low
429017,Low
66894,Low
151410,Low
17527,Med
114469,Low
28683,Low
34715,Low
141517,Low
147546,Low
149355,Low
263807,Low
129420,Low
28744,Med
68101,Low
58245,Low
308588,Low
398943,Low
47273,Low
117372,Low
440984,Low
349756,Low
66862,Low
401635,Low
152999,Low
400475,Low
83188,Low
52436,Low
26585,Low
245300,Low
85085,Low
166124,Low
420051,Med
194410,Low
408981,Low
21236,Low
388745,Low
188559,Low
68237,Low
45974,Low
433834,Med
107964,Low
188865,Low
227541,Low
277689,Med
97507,Low
416549,Low
208167,Med
192272,Low
294085,Low
386826,Low
323928,Low
71092,Low
382883,Med
412738,Low
89326,Low
359266,Low
50574,Med
71528,Low
446566,Low
49491,Low
47204,Low
130756,Low
151039,Med
50181,Med
46098,Low
226396,Low
232855,Low
208731,Med
255239,Med
198425,Low
20754,Low
418702,Low
60702,Low
314694,Low
410582,Low
370423,Med
88782,Med
302068,Med
86982,Low
108682,Low
24308,Low
36026,Low
98875,Low
140079,Low
25365,Low
251250,Med
407785,Low
301084,Med
38699,Low
53674,Low
158451,Low
358452,Low
425882,Low
156022,Med
85313,Med
56983,Low
49068,Low
226188,Low
70184,Low
92138,Med
165839,Low
156494,Med
103841,Low
54380,Low
325163,Low
352724,Med
22566,Low
273782,Low
390240,Low
268087,Low
92400,Med
300730,Low
34985,Low
193690,Low
48538,Low
220493,Low
54725,Low
397480,Low
450972,Low
57030,Low
280273,Med
297384,Low
129485,Low
282423,Med
152838,Med
52262,Low
423250,Med
143380,Low
94505,Med
164008,Low
99949,Low
315055,Low
77829,Low
52622,Low
162374,Low
12663,Low
330199,Low
218691,Low
291325,Med
285267,Med
70097,Med
153297,Low
221545,Low
52855,Low
199503,Low
199630,Low
98798,Low
20775,Low
186825,Low
402860,Low
335334,Low
143274,Med
47601,Med
364049,Low
396836,Low
292944,Low
112505,Low
74898,Low
281380,Med
180922,Low
287569,Med
225711,Low
181896,Low
343777,Low
286776,Med
393428,Low
105851,Low
188701,Low
113110,Med
226224,Low
186667,Low
52794,Low
212280,Low
132943,Low
381520,Low
293109,Low
33408,Low
325088,Med
135970,Low
238171,Low
323280,Low
380092,Low
64827,Low
91664,Low
280387,Low
37234,Low
413415,Low
83395,Med
139103,Low
341911,Med
287145,Low
344523,Low
107658,Low
146341,Low
52481,Low
37385,Med
180973,Low
170317,Low
282825,Low
304825,Low
140255,Med
75262,Low
268043,Low
242944,Low
241055,Low
143594,Low
129324,Low
43044,Low
277182,Med
184215,Low
78989,Low
172814,Med
112537,Med
65659,Low
432465,Low
214757,Low
169599,Low
74182,Low
127934,Low
358279,Low
367582,Med
206877,Med
65291,Low
122509,Low
318471,Low
110554,Low
302470,Med
257049,Low
276335,Low
210956,Low
311785,Low
200554,Low
27413,Low
168052,Low
238209,Med
324912,Med
336171,Low
47221,Low
349077,Med
35305,Low
385632,Low
29559,Low
34419,Low
82861,Low
124117,Low
293437,Med
51464,Med
29439,Low
267011,Med
230458,Med
411167,Low
146556,Low
181033,Low
139077,Low
223160,Low
39260,Low
245593,Low
404765,Low
228371,Med
108687,Med
29866,Low
277834,Med
187182,Low
418619,Low
34983,Med
424162,Low
100583,Low
377226,Low
250276,Low
306990,Low
20969,Low
153613,Low
202001,Low
78911,Low
148035,Low
186820,Low
403479,Low
444224,Low
247983,Low
333321,Low
214795,Low
44919,Low
332464,Low
283334,Med
282288,Low
441058,Low
320409,Low
27811,Low
105835,Med
340674,Low
91613,Low
403817,Low
173638,Low
83388,Low
442931,Low
448937,Low
369678,Low
52515,Low
98149,Low
166898,Low
28579,Low
71492,Low
50887,Low
264835,Low
425987,Med
34320,Low
60386,Med
109443,Low
89888,Low
122282,Low
96737,Low
140303,Low
165759,Low
335489,Med
285487,Low
160359,Med
257510,Low
188816,Low
289041,Med
335001,Low
262288,Low
375670,Low
230401,Med
292237,Low
51132,Med
96870,Low
36544,Low
119168,Low
146393,Low
369474,Med
322305,Low
83228,Low
387218,Low
26826,Low
37677,Low
82117,Low
340071,Low
28834,Low
441046,Low
37287,Med
88438,Low
27288,Med
404945,Low
146552,Low
45893,Low
193853,Med
244680,Low
382427,Low
21539,Low
130267,Low
184456,Low
43471,Low
96049,Low
389823,Med
434536,Med
361286,Low
386414,Low
339805,Low
121394,Med
29478,Low
313454,Med
207718,Med
83819,Low
107725,Low
353866,Med
68079,Med
320753,Med
230204,Low
318691,Low
233563,Low
74122,Low
382346,Med
441946,Low
245170,Low
71800,Med
404840,Low
266330,Low
175438,Low
99441,Low
27549,Low
155678,Low
301522,Med
129178,Low
94938,Low
101697,Low
250363,Low
136735,Low
180833,Low
234577,Low
51188,Low
140554,Low
30677,Low
182737,Low
168523,Low
108540,Low
424150,Low
448812,Med
119033,Low
332532,Low
219980,Low
66021,Low
323220,Low
251649,Med
82065,Low
75850,Low
90709,Low
123421,Low
175015,Low
71686,Low
289555,Low
46443,Med
172611,Low
429420,Low
26901,Low
421890,Low
118059,Low
94716,Med
274361,Low
427140,Low
50001,Med
349173,Low
53977,Low
250606,Med
17314,Low
163448,Low
395128,Med
